sale_id,store_id,store_name,region,product_id,product_name,category,sale_date,quantity_sold,selling_price,cost_price,return_quantity,revenue,profit
37443,106,Delhi Store,South,209,Smart Watch,Storage,2025-01-27 00:02:00,84,8590,9380,0,721560,-66360
37444,108,Chennai Store,West,213,Smart Watch,Storage,2025-01-27 00:03:00,58,51626,6683,9,2994308,2606694
37445,107,Mumbai Store,North,207,SSD,Electronics,2025-01-27 00:04:00,83,14565,818,1,1208895,1141001
37446,105,Chennai Store,West,206,Monitor,Accessories,2025-01-27 00:05:00,45,53660,15095,9,2414700,1735425
37447,106,Bangalore Store,North,208,Projector,Accessories,2025-01-27 00:06:00,84,45999,29335,3,3863916,1399776
37448,103,Mumbai Store,East,208,Tablet,Electronics,2025-01-27 00:07:00,81,10008,27759,6,810648,-1437831
37449,103,Bangalore Store,North,210,Monitor,Networking,2025-01-27 00:08:00,27,7261,15852,5,196047,-231957
37450,102,Mumbai Store,North,207,Laptop,Storage,2025-01-27 00:09:00,9,53841,11124,0,484569,384453
37451,101,Chennai Store,South,210,Smart Watch,Accessories,2025-01-27 00:10:00,37,29108,8523,6,1076996,761645
37452,106,Kolkata Store,South,212,Microphone,Accessories,2025-01-27 00:11:00,36,49970,30042,5,1798920,717408
37453,105,Bangalore Store,North,208,Printer,Storage,2025-01-27 00:12:00,80,2589,29149,8,207120,-2124800
37454,101,Ahmedabad Store,East,215,Tablet,Electronics,2025-01-27 00:13:00,93,28950,3615,3,2692350,2356155
37455,103,Mumbai Store,East,215,Router,Accessories,2025-01-27 00:14:00,90,22487,25887,5,2023830,-306000
37456,105,Kolkata Store,East,211,Hard Disk,Accessories,2025-01-27 00:15:00,2,10150,6738,6,20300,6824
37457,101,Hyderabad Store,North,212,Laptop,Accessories,2025-01-27 00:16:00,43,30299,10568,2,1302857,848433
37458,106,Bangalore Store,South,206,Projector,Electronics,2025-01-27 00:17:00,28,7505,6987,1,210140,14504
37459,106,Delhi Store,West,203,Keyboard,Accessories,2025-01-27 00:18:00,54,32163,17632,5,1736802,784674
37460,101,Mumbai Store,South,211,Laptop,Electronics,2025-01-27 00:19:00,34,46046,22506,1,1565564,800360
37461,107,Pune Store,North,204,SSD,Accessories,2025-01-27 00:20:00,5,48457,34303,2,242285,70770
37462,106,Kolkata Store,South,215,Smart Watch,Storage,2025-01-27 00:21:00,64,28891,7264,4,1849024,1384128
37463,104,Ahmedabad Store,West,209,Smart Watch,Accessories,2025-01-27 00:22:00,33,31943,35014,0,1054119,-101343
37464,103,Pune Store,South,215,Monitor,Electronics,2025-01-27 00:23:00,56,49951,46702,8,2797256,181944
37465,102,Ahmedabad Store,East,205,Smart Watch,Electronics,2025-01-27 00:24:00,20,37620,10311,7,752400,546180
37466,102,Pune Store,South,208,Monitor,Electronics,2025-01-27 00:25:00,99,18238,48163,6,1805562,-2962575
37467,104,Pune Store,North,206,Microphone,Networking,2025-01-27 00:26:00,99,24402,29771,5,2415798,-531531
37468,101,Hyderabad Store,East,208,Smart Watch,Accessories,2025-01-27 00:27:00,49,9197,12873,1,450653,-180124
37469,106,Hyderabad Store,South,205,SSD,Accessories,2025-01-27 00:28:00,29,13543,47409,1,392747,-982114
37470,104,Pune Store,West,203,Projector,Electronics,2025-01-27 00:29:00,69,52111,48350,7,3595659,259509
37471,104,Pune Store,West,210,Printer,Storage,2025-01-27 00:30:00,19,22547,24908,1,428393,-44859
37472,106,Chennai Store,West,210,Microphone,Electronics,2025-01-27 00:31:00,80,33126,37717,0,2650080,-367280
37473,103,Kolkata Store,East,212,Tablet,Electronics,2025-01-27 00:32:00,60,19236,28976,9,1154160,-584400
37474,106,Pune Store,East,212,Keyboard,Wearables,2025-01-27 00:33:00,22,57399,41297,5,1262778,354244
37475,108,Ahmedabad Store,West,212,Keyboard,Accessories,2025-01-27 00:34:00,1,42037,37517,8,42037,4520
37476,106,Pune Store,West,202,Tablet,Accessories,2025-01-27 00:35:00,42,37317,8145,2,1567314,1225224
37477,107,Chennai Store,West,204,Projector,Electronics,2025-01-27 00:36:00,35,25545,25565,8,894075,-700
37478,105,Kolkata Store,West,203,Microphone,Storage,2025-01-27 00:37:00,37,49095,47930,3,1816515,43105
37479,101,Pune Store,West,210,Webcam,Wearables,2025-01-27 00:38:00,14,8021,10893,0,112294,-40208
37480,102,Pune Store,North,208,Projector,Accessories,2025-01-27 00:39:00,46,33786,11344,4,1554156,1032332
37481,102,Bangalore Store,East,213,Tablet,Electronics,2025-01-27 00:40:00,87,37942,35283,7,3300954,231333
37482,104,Bangalore Store,East,214,Projector,Electronics,2025-01-27 00:41:00,12,59014,31817,0,708168,326364
37483,107,Ahmedabad Store,North,204,Mouse,Electronics,2025-01-27 00:42:00,70,45135,21520,4,3159450,1653050
37484,104,Ahmedabad Store,East,213,Tablet,Electronics,2025-01-27 00:43:00,25,23287,17185,4,582175,152550
37485,104,Delhi Store,North,204,Smart Watch,Wearables,2025-01-27 00:44:00,54,49061,33159,0,2649294,858708
37486,101,Hyderabad Store,East,202,Tablet,Accessories,2025-01-27 00:45:00,80,11951,45472,2,956080,-2681680
37487,104,Mumbai Store,East,211,Laptop,Electronics,2025-01-27 00:46:00,13,59872,19581,1,778336,523783
37488,104,Delhi Store,East,214,Webcam,Accessories,2025-01-27 00:47:00,6,44387,15045,0,266322,176052
37489,105,Ahmedabad Store,East,205,Hard Disk,Accessories,2025-01-27 00:48:00,98,17602,16788,9,1724996,79772
37490,101,Ahmedabad Store,South,206,Webcam,Electronics,2025-01-27 00:49:00,15,8712,3937,6,130680,71625
37491,103,Kolkata Store,South,205,Mouse,Wearables,2025-01-27 00:50:00,24,467,3192,2,11208,-65400
37492,107,Pune Store,North,207,Tablet,Storage,2025-01-27 00:51:00,77,50418,31459,7,3882186,1459843
37493,103,Kolkata Store,East,214,Microphone,Accessories,2025-01-27 00:52:00,80,18620,2063,6,1489600,1324560
37494,106,Delhi Store,East,203,Headphones,Electronics,2025-01-27 00:53:00,20,31521,38597,0,630420,-141520
37495,105,Kolkata Store,West,202,Webcam,Electronics,2025-01-27 00:54:00,54,15571,37735,1,840834,-1196856
37496,102,Delhi Store,East,206,Microphone,Accessories,2025-01-27 00:55:00,4,6404,31769,2,25616,-101460
37497,106,Kolkata Store,South,201,Projector,Accessories,2025-01-27 00:56:00,22,37387,26212,1,822514,245850
37498,103,Pune Store,South,204,Tablet,Electronics,2025-01-27 00:57:00,74,59087,19067,2,4372438,2961480
37499,101,Mumbai Store,East,202,Webcam,Accessories,2025-01-27 00:58:00,5,33678,37810,1,168390,-20660
37500,102,Kolkata Store,South,211,Tablet,Accessories,2025-01-27 00:59:00,80,55344,23772,9,4427520,2525760
37501,108,Ahmedabad Store,East,208,Speaker,Electronics,2025-01-27 01:00:00,3,24865,39637,5,74595,-44316
37502,104,Pune Store,North,213,Webcam,Storage,2025-01-27 01:01:00,20,49149,25976,9,982980,463460
37503,101,Delhi Store,North,204,Router,Wearables,2025-01-27 01:02:00,93,19757,24613,4,1837401,-451608
37504,102,Chennai Store,South,206,Projector,Accessories,2025-01-27 01:03:00,99,32148,36525,1,3182652,-433323
37505,103,Chennai Store,East,211,Headphones,Accessories,2025-01-27 01:04:00,9,55525,418,6,499725,495963
37506,106,Chennai Store,North,206,Laptop,Wearables,2025-01-27 01:05:00,88,53187,33663,9,4680456,1718112
37507,104,Delhi Store,North,203,Mouse,Electronics,2025-01-27 01:06:00,6,22929,41662,5,137574,-112398
37508,104,Delhi Store,South,203,SSD,Accessories,2025-01-27 01:07:00,72,59955,33069,8,4316760,1935792
37509,107,Hyderabad Store,East,214,Microphone,Electronics,2025-01-27 01:08:00,99,22675,4478,7,2244825,1801503
37510,101,Kolkata Store,East,210,Headphones,Networking,2025-01-27 01:09:00,6,59338,34166,3,356028,151032
37511,106,Bangalore Store,North,203,Mouse,Electronics,2025-01-27 01:10:00,93,26497,38000,0,2464221,-1069779
37512,104,Hyderabad Store,North,206,Router,Electronics,2025-01-27 01:11:00,69,420,24593,6,28980,-1667937
37513,102,Pune Store,West,213,Headphones,Storage,2025-01-27 01:12:00,27,35479,48570,3,957933,-353457
37514,107,Chennai Store,East,210,Monitor,Networking,2025-01-27 01:13:00,90,58933,25889,5,5303970,2973960
37515,107,Kolkata Store,North,209,Webcam,Electronics,2025-01-27 01:14:00,62,10629,47210,2,658998,-2268022
37516,105,Bangalore Store,South,211,Smart Watch,Accessories,2025-01-27 01:15:00,41,3960,2555,6,162360,57605
37517,103,Ahmedabad Store,North,209,SSD,Electronics,2025-01-27 01:16:00,38,47077,33595,1,1788926,512316
37518,101,Hyderabad Store,East,211,Printer,Accessories,2025-01-27 01:17:00,4,3716,5620,3,14864,-7616
37519,106,Mumbai Store,North,206,Monitor,Accessories,2025-01-27 01:18:00,21,3401,9994,0,71421,-138453
37520,108,Mumbai Store,North,214,Speaker,Networking,2025-01-27 01:19:00,21,49005,19892,9,1029105,611373
37521,108,Mumbai Store,North,214,Headphones,Storage,2025-01-27 01:20:00,33,22671,20754,4,748143,63261
37522,105,Chennai Store,West,205,Monitor,Accessories,2025-01-27 01:21:00,57,48296,929,9,2752872,2699919
37523,108,Bangalore Store,East,215,Webcam,Accessories,2025-01-27 01:22:00,91,33249,21915,0,3025659,1031394
37524,105,Chennai Store,East,204,Projector,Wearables,2025-01-27 01:23:00,96,12307,11697,7,1181472,58560
37525,101,Kolkata Store,West,213,Microphone,Accessories,2025-01-27 01:24:00,10,22855,44017,0,228550,-211620
37526,102,Mumbai Store,East,208,Webcam,Networking,2025-01-27 01:25:00,40,34696,27057,7,1387840,305560
37527,106,Delhi Store,North,214,Keyboard,Accessories,2025-01-27 01:26:00,8,31852,42788,9,254816,-87488
37528,103,Chennai Store,West,211,Mouse,Electronics,2025-01-27 01:27:00,23,420,29230,9,9660,-662630
37529,101,Bangalore Store,North,207,Microphone,Accessories,2025-01-27 01:28:00,56,43928,24539,5,2459968,1085784
37530,106,Chennai Store,West,211,Smart Watch,Accessories,2025-01-27 01:29:00,44,741,47718,6,32604,-2066988
37531,105,Bangalore Store,North,203,Laptop,Storage,2025-01-27 01:30:00,68,37806,26761,6,2570808,751060
37532,105,Pune Store,East,209,SSD,Accessories,2025-01-27 01:31:00,36,53881,1953,6,1939716,1869408
37533,101,Delhi Store,West,203,Mouse,Electronics,2025-01-27 01:32:00,33,25946,23805,6,856218,70653
37534,106,Hyderabad Store,West,211,Headphones,Accessories,2025-01-27 01:33:00,58,57498,45304,9,3334884,707252
37535,105,Bangalore Store,East,213,Printer,Accessories,2025-01-27 01:34:00,79,16783,45976,3,1325857,-2306247
37536,101,Bangalore Store,West,209,Monitor,Accessories,2025-01-27 01:35:00,25,12967,47870,7,324175,-872575
37537,107,Ahmedabad Store,North,212,Speaker,Accessories,2025-01-27 01:36:00,13,43648,47617,8,567424,-51597
37538,101,Mumbai Store,South,201,Tablet,Electronics,2025-01-27 01:37:00,72,14716,16770,5,1059552,-147888
37539,103,Ahmedabad Store,South,203,Printer,Networking,2025-01-27 01:38:00,51,43746,48079,7,2231046,-220983
37540,101,Kolkata Store,South,212,Microphone,Wearables,2025-01-27 01:39:00,37,11943,9885,0,441891,76146
37541,107,Mumbai Store,West,209,SSD,Accessories,2025-01-27 01:40:00,92,46220,30814,5,4252240,1417352
37542,106,Delhi Store,West,209,Webcam,Accessories,2025-01-27 01:41:00,30,29199,16363,3,875970,385080
37543,106,Kolkata Store,East,208,Router,Accessories,2025-01-27 01:42:00,62,21027,37305,9,1303674,-1009236
37544,108,Pune Store,East,202,Hard Disk,Electronics,2025-01-27 01:43:00,23,52985,45644,9,1218655,168843
37545,105,Pune Store,East,209,Printer,Electronics,2025-01-27 01:44:00,13,24414,47068,4,317382,-294502
37546,108,Kolkata Store,South,209,Tablet,Electronics,2025-01-27 01:45:00,57,39586,1552,8,2256402,2167938
37547,104,Chennai Store,North,210,Webcam,Electronics,2025-01-27 01:46:00,87,19288,31481,4,1678056,-1060791
37548,103,Kolkata Store,South,202,Speaker,Networking,2025-01-27 01:47:00,49,39413,25951,1,1931237,659638
37549,106,Hyderabad Store,North,211,Router,Electronics,2025-01-27 01:48:00,3,4785,8195,9,14355,-10230
37550,105,Hyderabad Store,North,209,Mouse,Electronics,2025-01-27 01:49:00,49,34219,29591,6,1676731,226772
37551,105,Kolkata Store,East,211,Smart Watch,Electronics,2025-01-27 01:50:00,95,31554,15132,4,2997630,1560090
37552,103,Delhi Store,South,205,Projector,Accessories,2025-01-27 01:51:00,68,50614,20022,1,3441752,2080256
37553,108,Hyderabad Store,South,212,Laptop,Accessories,2025-01-27 01:52:00,36,48521,46470,5,1746756,73836
37554,103,Chennai Store,South,207,SSD,Accessories,2025-01-27 01:53:00,6,53844,45072,2,323064,52632
37555,108,Mumbai Store,East,214,Speaker,Accessories,2025-01-27 01:54:00,78,23429,35727,9,1827462,-959244
37556,105,Pune Store,East,204,Headphones,Accessories,2025-01-27 01:55:00,21,38269,5039,9,803649,697830
37557,107,Delhi Store,North,210,Router,Electronics,2025-01-27 01:56:00,58,48620,21702,2,2819960,1561244
37558,104,Hyderabad Store,East,204,Tablet,Accessories,2025-01-27 01:57:00,60,56984,24978,2,3419040,1920360
37559,107,Kolkata Store,East,213,SSD,Electronics,2025-01-27 01:58:00,9,54005,35208,2,486045,169173
37560,102,Pune Store,North,210,Router,Accessories,2025-01-27 01:59:00,7,46657,27655,7,326599,133014
37561,107,Delhi Store,North,210,Hard Disk,Electronics,2025-01-27 02:00:00,99,49599,11676,2,4910301,3754377
37562,105,Ahmedabad Store,East,215,Monitor,Electronics,2025-01-27 02:01:00,19,9745,7751,7,185155,37886
37563,103,Ahmedabad Store,East,203,Projector,Storage,2025-01-27 02:02:00,48,40411,20190,8,1939728,970608
37564,101,Delhi Store,South,213,Tablet,Storage,2025-01-27 02:03:00,62,46041,1100,0,2854542,2786342
37565,101,Bangalore Store,North,206,Keyboard,Wearables,2025-01-27 02:04:00,8,46959,5868,0,375672,328728
37566,103,Bangalore Store,North,215,Keyboard,Electronics,2025-01-27 02:05:00,43,54519,32423,3,2344317,950128
37567,107,Delhi Store,West,209,Smart Watch,Accessories,2025-01-27 02:06:00,71,24562,28511,6,1743902,-280379
37568,103,Pune Store,East,210,Monitor,Electronics,2025-01-27 02:07:00,83,55546,47625,9,4610318,657443
37569,102,Bangalore Store,South,201,SSD,Electronics,2025-01-27 02:08:00,35,56293,46874,8,1970255,329665
37570,106,Hyderabad Store,West,213,Laptop,Accessories,2025-01-27 02:09:00,51,30167,33018,2,1538517,-145401
37571,108,Delhi Store,East,209,Router,Storage,2025-01-27 02:10:00,79,19354,10367,8,1528966,709973
37572,103,Bangalore Store,East,207,Monitor,Accessories,2025-01-27 02:11:00,4,30384,21008,3,121536,37504
37573,108,Hyderabad Store,South,201,Mouse,Accessories,2025-01-27 02:12:00,59,2543,29577,4,150037,-1595006
37574,108,Mumbai Store,South,202,Smart Watch,Electronics,2025-01-27 02:13:00,79,30871,4458,4,2438809,2086627
37575,101,Kolkata Store,North,212,Webcam,Storage,2025-01-27 02:14:00,39,4932,45881,6,192348,-1597011
37576,104,Mumbai Store,East,206,Hard Disk,Accessories,2025-01-27 02:15:00,5,8992,15919,2,44960,-34635
37577,103,Ahmedabad Store,South,206,Microphone,Wearables,2025-01-27 02:16:00,91,39274,17736,7,3573934,1959958
37578,102,Pune Store,South,214,Projector,Networking,2025-01-27 02:17:00,35,58615,39729,9,2051525,661010
37579,108,Kolkata Store,East,205,Mouse,Storage,2025-01-27 02:18:00,77,51521,45799,5,3967117,440594
37580,104,Delhi Store,East,209,Microphone,Accessories,2025-01-27 02:19:00,51,22497,3596,0,1147347,963951
37581,102,Chennai Store,East,207,Mouse,Electronics,2025-01-27 02:20:00,30,22306,25980,0,669180,-110220
37582,104,Hyderabad Store,East,204,Microphone,Electronics,2025-01-27 02:21:00,84,54683,23353,9,4593372,2631720
37583,103,Pune Store,West,211,Webcam,Storage,2025-01-27 02:22:00,92,7578,9808,0,697176,-205160
37584,108,Pune Store,West,204,Router,Storage,2025-01-27 02:23:00,72,17893,6810,7,1288296,797976
37585,101,Kolkata Store,East,212,Speaker,Electronics,2025-01-27 02:24:00,16,509,41004,0,8144,-647920
37586,104,Pune Store,West,207,Mouse,Electronics,2025-01-27 02:25:00,27,51882,11282,0,1400814,1096200
37587,105,Delhi Store,South,212,Smart Watch,Accessories,2025-01-27 02:26:00,22,31361,16163,0,689942,334356
37588,106,Bangalore Store,North,210,Hard Disk,Electronics,2025-01-27 02:27:00,58,49911,22886,8,2894838,1567450
37589,102,Mumbai Store,North,202,Laptop,Storage,2025-01-27 02:28:00,62,7154,39062,8,443548,-1978296
37590,104,Bangalore Store,West,206,Microphone,Accessories,2025-01-27 02:29:00,3,20426,32667,6,61278,-36723
37591,108,Hyderabad Store,North,209,Mouse,Accessories,2025-01-27 02:30:00,99,6403,37558,7,633897,-3084345
37592,102,Delhi Store,West,201,Tablet,Electronics,2025-01-27 02:31:00,42,12897,2856,9,541674,421722
37593,101,Pune Store,South,213,Mouse,Accessories,2025-01-27 02:32:00,88,18034,36409,8,1586992,-1617000
37594,102,Mumbai Store,North,207,Microphone,Accessories,2025-01-27 02:33:00,86,19054,7827,7,1638644,965522
37595,102,Hyderabad Store,East,201,Router,Wearables,2025-01-27 02:34:00,42,22559,49699,7,947478,-1139880
37596,105,Kolkata Store,East,215,Smart Watch,Accessories,2025-01-27 02:35:00,55,33125,45338,2,1821875,-671715
37597,102,Mumbai Store,East,203,Monitor,Electronics,2025-01-27 02:36:00,9,51576,8006,2,464184,392130
37598,104,Pune Store,North,212,Mouse,Electronics,2025-01-27 02:37:00,55,54014,18001,8,2970770,1980715
37599,108,Ahmedabad Store,East,211,Tablet,Accessories,2025-01-27 02:38:00,61,6379,2520,3,389119,235399
37600,102,Ahmedabad Store,West,212,Hard Disk,Accessories,2025-01-27 02:39:00,36,12295,24234,1,442620,-429804
37601,108,Mumbai Store,South,209,Headphones,Electronics,2025-01-27 02:40:00,11,48760,21752,5,536360,297088
37602,103,Delhi Store,East,211,SSD,Electronics,2025-01-27 02:41:00,47,13380,17647,7,628860,-200549
37603,102,Ahmedabad Store,West,208,Hard Disk,Electronics,2025-01-27 02:42:00,19,34357,14991,4,652783,367954
37604,103,Delhi Store,West,204,Printer,Accessories,2025-01-27 02:43:00,21,13325,34062,8,279825,-435477
37605,106,Chennai Store,North,203,Laptop,Accessories,2025-01-27 02:44:00,82,55367,24002,1,4540094,2571930
37606,102,Chennai Store,North,214,Microphone,Electronics,2025-01-27 02:45:00,82,56782,19362,0,4656124,3068440
37607,107,Chennai Store,West,211,Hard Disk,Electronics,2025-01-27 02:46:00,35,41786,36417,3,1462510,187915
37608,106,Chennai Store,West,211,Headphones,Electronics,2025-01-27 02:47:00,66,47441,25407,6,3131106,1454244
37609,108,Pune Store,East,204,Keyboard,Accessories,2025-01-27 02:48:00,70,52308,44278,0,3661560,562100
37610,107,Kolkata Store,North,214,Printer,Storage,2025-01-27 02:49:00,28,49876,14162,3,1396528,999992
37611,102,Bangalore Store,West,204,Laptop,Storage,2025-01-27 02:50:00,59,33184,21681,3,1957856,678677
37612,104,Chennai Store,West,210,Projector,Accessories,2025-01-27 02:51:00,27,33096,3867,4,893592,789183
37613,107,Bangalore Store,North,210,Headphones,Wearables,2025-01-27 02:52:00,75,55317,29244,0,4148775,1955475
37614,103,Mumbai Store,South,204,Printer,Storage,2025-01-27 02:53:00,36,18380,41120,7,661680,-818640
37615,108,Kolkata Store,East,214,Router,Storage,2025-01-27 02:54:00,5,52458,17471,6,262290,174935
37616,106,Bangalore Store,West,206,Mouse,Electronics,2025-01-27 02:55:00,67,5109,36427,8,342303,-2098306
37617,106,Mumbai Store,South,201,Hard Disk,Storage,2025-01-27 02:56:00,34,18194,45848,3,618596,-940236
37618,103,Chennai Store,North,212,Mouse,Wearables,2025-01-27 02:57:00,9,8148,31233,2,73332,-207765
37619,105,Bangalore Store,West,206,Webcam,Storage,2025-01-27 02:58:00,7,19604,39394,1,137228,-138530
37620,102,Mumbai Store,South,204,Printer,Storage,2025-01-27 02:59:00,25,25378,31953,5,634450,-164375
37621,102,Chennai Store,East,201,Smart Watch,Accessories,2025-01-27 03:00:00,16,38193,26121,5,611088,193152
37622,104,Pune Store,North,210,Projector,Accessories,2025-01-27 03:01:00,34,37742,13009,6,1283228,840922
37623,105,Mumbai Store,South,205,Laptop,Electronics,2025-01-27 03:02:00,78,49412,15608,2,3854136,2636712
37624,105,Delhi Store,South,215,Headphones,Accessories,2025-01-27 03:03:00,18,51659,45516,6,929862,110574
37625,107,Mumbai Store,North,212,Laptop,Accessories,2025-01-27 03:04:00,20,32857,41419,7,657140,-171240
37626,108,Chennai Store,North,210,Speaker,Networking,2025-01-27 03:05:00,43,31311,17136,5,1346373,609525
37627,104,Kolkata Store,South,213,Projector,Electronics,2025-01-27 03:06:00,67,36503,36670,5,2445701,-11189
37628,106,Pune Store,South,206,Microphone,Electronics,2025-01-27 03:07:00,73,36468,1045,1,2662164,2585879
37629,103,Hyderabad Store,West,207,Headphones,Accessories,2025-01-27 03:08:00,98,17503,28284,3,1715294,-1056538
37630,106,Delhi Store,North,203,Monitor,Accessories,2025-01-27 03:09:00,45,25623,584,9,1153035,1126755
37631,101,Bangalore Store,South,214,Router,Electronics,2025-01-27 03:10:00,20,56731,48104,9,1134620,172540
37632,104,Delhi Store,North,201,Speaker,Electronics,2025-01-27 03:11:00,73,56801,20060,4,4146473,2682093
37633,103,Chennai Store,East,212,Printer,Electronics,2025-01-27 03:12:00,51,38801,39025,5,1978851,-11424
37634,106,Mumbai Store,North,212,Keyboard,Electronics,2025-01-27 03:13:00,62,33324,38364,6,2066088,-312480
37635,106,Hyderabad Store,South,202,Webcam,Electronics,2025-01-27 03:14:00,62,43716,46792,4,2710392,-190712
37636,105,Chennai Store,South,206,Laptop,Accessories,2025-01-27 03:15:00,20,19758,33595,2,395160,-276740
37637,104,Ahmedabad Store,South,213,Microphone,Accessories,2025-01-27 03:16:00,32,41403,10409,8,1324896,991808
37638,101,Pune Store,North,208,Keyboard,Electronics,2025-01-27 03:17:00,55,37484,12175,4,2061620,1391995
37639,102,Mumbai Store,West,211,SSD,Electronics,2025-01-27 03:18:00,72,23317,10981,8,1678824,888192
37640,104,Pune Store,West,204,Router,Electronics,2025-01-27 03:19:00,60,15909,16179,5,954540,-16200
37641,108,Pune Store,East,201,SSD,Electronics,2025-01-27 03:20:00,15,7864,26924,6,117960,-285900
37642,101,Kolkata Store,North,209,Speaker,Wearables,2025-01-27 03:21:00,48,20426,12719,3,980448,369936
37643,108,Chennai Store,North,207,Laptop,Electronics,2025-01-27 03:22:00,49,9400,5761,9,460600,178311
37644,101,Pune Store,South,204,Microphone,Electronics,2025-01-27 03:23:00,38,12685,26909,9,482030,-540512
37645,108,Hyderabad Store,South,202,Monitor,Accessories,2025-01-27 03:24:00,83,22710,42851,2,1884930,-1671703
37646,104,Mumbai Store,West,215,Mouse,Accessories,2025-01-27 03:25:00,25,20234,36610,3,505850,-409400
37647,103,Ahmedabad Store,West,202,Headphones,Accessories,2025-01-27 03:26:00,87,51007,40322,7,4437609,929595
37648,104,Ahmedabad Store,East,210,SSD,Storage,2025-01-27 03:27:00,12,28609,5792,5,343308,273804
37649,106,Ahmedabad Store,East,209,Monitor,Accessories,2025-01-27 03:28:00,93,10475,30186,0,974175,-1833123
37650,107,Hyderabad Store,South,202,Smart Watch,Accessories,2025-01-27 03:29:00,97,45538,1293,5,4417186,4291765
37651,105,Ahmedabad Store,South,211,Projector,Accessories,2025-01-27 03:30:00,52,44327,19388,5,2305004,1296828
37652,106,Ahmedabad Store,East,205,Router,Networking,2025-01-27 03:31:00,41,29984,35409,8,1229344,-222425
37653,101,Mumbai Store,East,206,Hard Disk,Accessories,2025-01-27 03:32:00,90,50376,484,1,4533840,4490280
37654,101,Kolkata Store,West,212,Keyboard,Electronics,2025-01-27 03:33:00,38,58683,43868,9,2229954,562970
37655,102,Ahmedabad Store,West,203,SSD,Networking,2025-01-27 03:34:00,97,42132,2656,2,4086804,3829172
37656,101,Delhi Store,South,210,Microphone,Electronics,2025-01-27 03:35:00,57,58548,23928,0,3337236,1973340
37657,107,Chennai Store,West,215,Monitor,Networking,2025-01-27 03:36:00,14,59702,26219,2,835828,468762
37658,102,Kolkata Store,West,211,Keyboard,Accessories,2025-01-27 03:37:00,10,14843,47278,0,148430,-324350
37659,101,Bangalore Store,West,212,Mouse,Electronics,2025-01-27 03:38:00,64,31682,20928,1,2027648,688256
37660,101,Bangalore Store,North,209,Tablet,Accessories,2025-01-27 03:39:00,43,47748,29409,5,2053164,788577
37661,104,Chennai Store,West,207,Headphones,Electronics,2025-01-27 03:40:00,72,44893,36981,8,3232296,569664
37662,104,Pune Store,East,206,Headphones,Electronics,2025-01-27 03:41:00,64,56207,30123,6,3597248,1669376
37663,105,Kolkata Store,South,204,Speaker,Electronics,2025-01-27 03:42:00,96,43279,46366,9,4154784,-296352
37664,106,Pune Store,West,208,Projector,Accessories,2025-01-27 03:43:00,44,51244,25070,8,2254736,1151656
37665,103,Ahmedabad Store,West,213,Keyboard,Electronics,2025-01-27 03:44:00,32,15795,47562,6,505440,-1016544
37666,105,Bangalore Store,South,211,Speaker,Electronics,2025-01-27 03:45:00,55,17737,30449,8,975535,-699160
37667,101,Hyderabad Store,South,208,SSD,Accessories,2025-01-27 03:46:00,79,20837,17944,8,1646123,228547
37668,105,Kolkata Store,East,206,Headphones,Electronics,2025-01-27 03:47:00,34,42667,26970,6,1450678,533698
37669,104,Bangalore Store,North,213,Router,Electronics,2025-01-27 03:48:00,45,19903,4513,9,895635,692550
37670,106,Kolkata Store,North,209,Hard Disk,Accessories,2025-01-27 03:49:00,74,25111,5146,9,1858214,1477410
37671,101,Chennai Store,North,215,Router,Storage,2025-01-27 03:50:00,76,30607,10182,7,2326132,1552300
37672,108,Pune Store,West,212,Router,Electronics,2025-01-27 03:51:00,96,23699,5793,2,2275104,1718976
37673,101,Delhi Store,East,208,Mouse,Accessories,2025-01-27 03:52:00,77,25955,43012,9,1998535,-1313389
37674,105,Kolkata Store,East,209,Projector,Accessories,2025-01-27 03:53:00,63,24941,7938,9,1571283,1071189
37675,106,Pune Store,South,208,Laptop,Accessories,2025-01-27 03:54:00,97,14543,9744,0,1410671,465503
37676,108,Ahmedabad Store,East,203,Speaker,Networking,2025-01-27 03:55:00,2,17807,35677,5,35614,-35740
37677,107,Chennai Store,East,202,Speaker,Storage,2025-01-27 03:56:00,63,28240,28647,9,1779120,-25641
37678,102,Ahmedabad Store,South,209,Projector,Accessories,2025-01-27 03:57:00,38,35072,5860,8,1332736,1110056
37679,107,Chennai Store,East,206,Projector,Accessories,2025-01-27 03:58:00,96,56763,3826,5,5449248,5081952
37680,108,Mumbai Store,West,213,Speaker,Accessories,2025-01-27 03:59:00,98,55798,27797,8,5468204,2744098
37681,108,Bangalore Store,East,205,Monitor,Accessories,2025-01-27 04:00:00,22,42678,12630,8,938916,661056
37682,103,Bangalore Store,South,204,Smart Watch,Accessories,2025-01-27 04:01:00,76,47182,12360,2,3585832,2646472
37683,108,Mumbai Store,West,207,Mouse,Storage,2025-01-27 04:02:00,9,30478,15647,9,274302,133479
37684,106,Hyderabad Store,North,203,SSD,Accessories,2025-01-27 04:03:00,43,4194,66,5,180342,177504
37685,105,Hyderabad Store,West,209,Projector,Storage,2025-01-27 04:04:00,4,17198,19926,5,68792,-10912
37686,107,Pune Store,North,213,Tablet,Electronics,2025-01-27 04:05:00,23,33855,11406,7,778665,516327
37687,105,Mumbai Store,West,202,Smart Watch,Electronics,2025-01-27 04:06:00,56,24573,43391,6,1376088,-1053808
